Date,Load,Irridiance,Temperature,Wind,Humidity
4/21/22 8:00,4908,342.12,31.79,1.24,14.65
4/21/22 9:00,7284,400.2,33.37,1.64,14.28
4/21/22 10:00,7217,433.23,34.39,2.17,14.34
4/21/22 11:00,5260,460.33,35.05,2.73,14.16
4/21/22 12:00,5296,397.12,35.17,3.29,14.04
4/21/22 13:00,3839,328.77,34.85,3.77,13.98
4/21/22 14:00,3710,228.98,34.44,4.03,14.1
4/21/22 15:00,5158,127.58,33.62,4.19,14.4
4/21/22 16:00,5311,38.55,32.09,4.63,15.08
4/21/22 17:00,7298,0,29.94,5.18,16.05
4/21/22 18:00,9297,0,28.7,5.23,17.4
4/21/22 19:00,8963,0,27.9,4.95,18.31
4/21/22 20:00,5189,0,27.32,4.54,18.92
4/21/22 21:00,4813,0,26.8,4.15,19.17
4/21/22 22:00,3060,0,26.34,4,19.23
4/21/22 23:00,3111,0,26.14,4.08,19.29
4/22/22 0:00,3046,0,25.87,4.12,19.35
4/22/22 1:00,3266,0,25.51,4.04,19.23
4/22/22 2:00,3267,0,25.37,3.78,18.92
4/22/22 3:00,3019,0,25.23,3.46,18.74
4/22/22 4:00,3155,2.35,25.23,3.09,18.49
4/22/22 5:00,3232,53.35,26.79,2.49,18.25
4/22/22 6:00,3431,151.98,28.01,1.84,17.88
4/22/22 7:00,3402,256.52,29.54,1.37,16.78
4/22/22 8:00,5146,300.4,31.27,1.29,15.44
4/22/22 9:00,7592,359.7,32.73,1.77,14.77
4/22/22 10:00,7463,354.65,33.69,2.57,15.01
4/22/22 11:00,4914,338.42,34.42,3.46,14.59
4/22/22 12:00,5138,290.02,34.76,4.22,14.16
4/22/22 13:00,3642,242.73,34.74,4.6,13.85
4/22/22 14:00,3836,178.62,34.26,4.87,13.67
4/22/22 15:00,5027,98.83,33.35,5.01,13.73
4/22/22 16:00,5420,26.15,31.99,4.96,13.98
4/22/22 17:00,7166,0,30.21,5.17,14.71
4/22/22 18:00,9200,0,29.23,5.13,15.81
4/22/22 19:00,9402,0,28.55,4.88,16.72
4/22/22 20:00,5274,0,27.99,4.46,17.4
4/22/22 21:00,5274,0,27.55,3.95,17.88
4/22/22 22:00,3222,0,27.15,3.32,18.13
4/22/22 23:00,3426,0,26.89,2.6,18.25
4/23/22 0:00,3407,0,26.87,1.82,18.31
4/23/22 1:00,3016,0,26.99,0.95,18.31
4/23/22 2:00,3237,0,26.94,0.31,18.31
4/23/22 3:00,3217,0,26.64,0.72,18.37
4/23/22 4:00,3083,3.45,26.19,1.45,18.43
4/23/22 5:00,3393,73.45,27.13,1.65,18.43
4/23/22 6:00,3254,144.58,28.8,1.07,17.52
4/23/22 7:00,3140,290.23,30.77,1.02,16.3
4/23/22 8:00,5187,365.95,32.26,0.74,15.62
4/23/22 9:00,7173,390.23,33.48,0.98,15.81
4/23/22 10:00,7122,403.58,34.53,2.06,15.69
4/23/22 11:00,4883,380.45,35.33,2.96,15.38
4/23/22 12:00,5250,374.42,35.9,3.63,14.95
4/23/22 13:00,3618,319.2,36.27,4.03,14.47
4/23/22 14:00,3891,227.17,36.19,4.27,14.04
4/23/22 15:00,4952,116.35,35.65,4.5,13.79
4/23/22 16:00,5603,34.48,34.45,4.59,14.04
4/23/22 17:00,7570,0,32.13,4.79,14.89
4/23/22 18:00,8998,0,31.04,5.01,14.71
4/23/22 19:00,9338,0,30.16,5.23,14.1
4/23/22 20:00,5105,0,29.25,5.51,13.49
4/23/22 21:00,5235,0,28.29,5.69,13.18
4/23/22 22:00,3244,0,27.33,5.65,12.94
4/23/22 23:00,3296,0,26.48,5.45,12.76
4/24/22 0:00,3057,0,25.76,5.31,12.63
4/24/22 1:00,3319,0,25.2,5.1,12.63
4/24/22 2:00,3190,0,24.73,4.88,12.7
4/24/22 3:00,3296,0,24.39,4.71,12.76
4/24/22 4:00,3220,4,24.5,4.53,13
4/24/22 5:00,3179,62.2,26.17,4.07,13.43
4/24/22 6:00,3158,163.45,27.6,3.04,13.55
4/24/22 7:00,3371,263.17,30.41,2.94,12.33
4/24/22 8:00,5094,343.77,33.57,3.81,10.13
4/24/22 9:00,7238,422.92,35.04,4.39,10.5
4/24/22 10:00,7496,479.88,35.98,4.27,10.44
4/24/22 11:00,5125,445.83,36.58,3.92,10.19
4/24/22 12:00,5134,408.12,37.04,3.92,9.95
4/24/22 13:00,3708,343.23,37.2,4.06,9.77
4/24/22 14:00,3635,246.25,36.91,3.85,9.64
4/24/22 15:00,5152,140.08,36.24,3.56,9.7
4/24/22 16:00,5697,44.08,34.49,3.24,11.66
4/24/22 17:00,7187,0,32.18,3.21,12.45
4/24/22 18:00,9348,0,31.24,3.2,12.15
4/24/22 19:00,9267,0,30.41,3.22,11.66
4/24/22 20:00,5228,0,29.5,3.3,10.74
4/24/22 21:00,5188,0,28.54,2.99,11.11
4/24/22 22:00,3093,0,27.77,2.45,11.78
4/24/22 23:00,3188,0,27.05,2.08,12.7
4/25/22 0:00,3071,0,26.46,1.93,13.92
4/25/22 1:00,3281,0,26.12,1.7,14.83
4/25/22 2:00,3109,0,25.86,1.62,15.08
4/25/22 3:00,3340,0,25.47,1.68,14.89
4/25/22 4:00,3051,4.38,25.15,1.8,14.4
4/25/22 5:00,3395,64.95,26.01,1.96,13.92
4/25/22 6:00,3177,169.8,27.91,0.69,13.18
4/25/22 7:00,3447,306.45,30.71,1.79,12.27
4/25/22 8:00,5133,359.62,32.05,1.75,11.72
4/25/22 9:00,7174,411.45,33.08,1.79,11.35
4/25/22 10:00,7518,413.92,33.96,1.89,11.54
4/25/22 11:00,5080,409.62,34.6,1.9,12.15
4/25/22 12:00,4979,355.6,35.32,1.88,11.6
4/25/22 13:00,3791,311.83,35.71,1.94,11.35
4/25/22 14:00,3873,218.3,35.74,2.04,11.35
4/25/22 15:00,5222,121.73,35.33,2.05,11.54
4/25/22 16:00,5497,38.2,33.8,2.72,13.49
4/25/22 17:00,7234,0,31.41,4.07,14.22
4/25/22 18:00,9285,0,30.27,4.91,13.85
4/25/22 19:00,9059,0,29.17,5.31,15.08
4/25/22 20:00,5045,0,28.31,5.51,17.21
4/25/22 21:00,5243,0,27.69,5.28,18.55
4/25/22 22:00,3285,0,27.23,4.65,18.98
4/25/22 23:00,3087,0,26.88,3.82,18.98
4/26/22 0:00,3320,0,26.71,3.01,19.04
4/26/22 1:00,3197,0,26.69,2.37,18.98
4/26/22 2:00,3468,0,26.55,2.18,18.86
4/26/22 3:00,3162,0,26.23,2.54,18.86
4/26/22 4:00,3423,4.12,25.98,3.09,18.8
4/26/22 5:00,3126,63.5,27.44,3.18,18.74
4/26/22 6:00,3156,165.12,28.89,2.5,18.13
4/26/22 7:00,3408,266.6,30.9,2.12,16.6
4/26/22 8:00,5106,346.42,32.86,1.85,15.26
4/26/22 9:00,7550,407.08,34.2,1.93,15.2
4/26/22 10:00,7607,387.92,35.3,2.41,14.47
4/26/22 11:00,4970,390.58,35.99,3.11,14.04
4/26/22 12:00,4987,359.4,36.12,3.81,13.73
4/26/22 13:00,3774,292.45,35.85,4.34,13.55
4/26/22 14:00,3897,199.15,35.19,4.73,13.43
4/26/22 15:00,4974,108.1,34.15,5.05,13.67
4/26/22 16:00,5313,34.12,32.58,5.53,14.22
4/26/22 17:00,7467,0,30.65,6.08,15.62
4/26/22 18:00,9313,0,29.56,6.08,17.27
4/26/22 19:00,9195,0,29.01,5.71,18.37
4/26/22 20:00,5300,0,28.6,5.16,19.1
4/26/22 21:00,5104,0,28.05,4.8,19.41
4/26/22 22:00,3350,0,27.61,4.61,19.59
4/26/22 23:00,3173,0,27.33,4.46,19.65
4/27/22 0:00,3372,0,27.08,4.32,19.71
4/27/22 1:00,3167,0,26.82,4.26,19.78
4/27/22 2:00,3350,0,26.55,4.21,19.65
4/27/22 3:00,3120,0,26.33,4.17,19.47
4/27/22 4:00,3151,4.5,26.19,4.13,19.17
4/27/22 5:00,3143,61.02,27.29,3.86,18.98
4/27/22 6:00,3325,150.65,28.36,3.51,18.68
4/27/22 7:00,3457,257.33,29.46,3.06,18.01
4/27/22 8:00,5237,331.12,30.69,2.73,17.15
4/27/22 9:00,7326,382.05,31.98,2.71,16.42
4/27/22 10:00,7551,339.98,33.08,2.96,15.93
4/27/22 11:00,5228,344.3,34.11,3.31,15.99
4/27/22 12:00,5176,360.55,34.62,3.56,15.75
4/27/22 13:00,3513,250.27,34.69,3.92,15.5
4/27/22 14:00,3644,169.1,34.32,4.5,15.32
4/27/22 15:00,5202,94.75,33.46,5.06,15.32
4/27/22 16:00,5749,31.55,31.99,5.39,15.81
4/27/22 17:00,7280,0,30.14,5.66,16.97
4/27/22 18:00,9199,0,29.09,5.58,18.13
4/27/22 19:00,8985,0,28.52,5.26,18.8
4/27/22 20:00,4918,0,28.31,4.86,19.17
4/27/22 21:00,4869,0,28.07,4.53,19.35
4/27/22 22:00,3418,0,27.77,4.4,19.29
4/27/22 23:00,3045,0,27.48,4.55,19.29
4/28/22 0:00,3322,0,27.19,4.71,19.29
4/28/22 1:00,3110,0,26.9,4.76,19.35
4/28/22 2:00,3192,0,26.64,4.83,19.35
4/28/22 3:00,3343,0,26.4,4.91,19.41
4/28/22 4:00,3246,3.83,26.29,4.88,19.35
4/28/22 5:00,3003,57.3,27.12,4.62,19.29
4/28/22 6:00,3418,141.7,28.01,4.36,18.92
4/28/22 7:00,3378,236.15,28.73,3.86,18.43
4/28/22 8:00,5064,319.4,29.64,3.21,17.58
4/28/22 9:00,7139,365.48,30.53,2.64,16.97
4/28/22 10:00,7321,379.98,31.41,2.29,16.05
4/28/22 11:00,5025,376.95,32.14,2.25,15.26
4/28/22 12:00,4907,349.08,32.57,2.34,14.65
4/28/22 13:00,3838,285.83,32.71,2.45,14.34
4/28/22 14:00,3593,196.05,32.48,2.53,14.28
4/28/22 15:00,5123,106.6,31.9,2.67,14.34
4/28/22 16:00,5338,34.33,30.91,3.07,14.83
4/28/22 17:00,7311,0,29.31,3.75,15.5
4/28/22 18:00,9248,0,28.4,3.93,15.99
4/28/22 19:00,9404,0,27.93,3.71,16.42
4/28/22 20:00,5112,0,27.62,3.13,16.78
4/28/22 21:00,4832,0,27.48,2.37,16.85
4/28/22 22:00,3010,0,27.48,1.69,16.78
4/28/22 23:00,3304,0,27.46,1.13,16.78
4/29/22 0:00,3027,0,27.43,0.9,16.78
4/29/22 1:00,3443,0,27.16,1.08,16.78
4/29/22 2:00,3320,0,26.92,1.23,16.78
4/29/22 3:00,3199,0,26.8,1.2,16.78
4/29/22 4:00,3336,4.3,26.79,1.03,16.72
4/29/22 5:00,3179,52.5,27.43,0.69,16.78
4/29/22 6:00,3402,140.48,28.83,0.56,16.3
4/29/22 7:00,3271,235.67,30.52,1.23,15.81
4/29/22 8:00,4941,317.08,31.66,1.79,15.69
4/29/22 9:00,7562,381.8,32.53,2.26,15.5
4/29/22 10:00,7199,371.77,33.2,2.55,15.5
4/29/22 11:00,5292,376.58,33.59,2.9,15.56
4/29/22 12:00,5287,343.08,33.88,3.27,15.14
4/29/22 13:00,3583,280.85,34.01,3.31,14.71
4/29/22 14:00,3951,193,34.03,3.16,14.34
4/29/22 15:00,5164,103.25,33.84,3.01,14.22
4/29/22 16:00,5731,32.83,32.77,2.78,15.14
4/29/22 17:00,7461,0,31.18,3.01,15.69
4/29/22 18:00,9300,0,30.51,3.48,15.14
4/29/22 19:00,9183,0,29.86,4.02,15.5
4/29/22 20:00,5044,0,29.3,4.27,16.3
4/29/22 21:00,5190,0,28.75,4.19,17.27
4/29/22 22:00,3423,0,28.25,4.13,18.13
4/29/22 23:00,3138,0,27.8,4.21,18.62
4/30/22 0:00,3179,0,27.35,4.26,18.92
4/30/22 1:00,3315,0,27.08,4.06,19.04
4/30/22 2:00,3441,0,26.9,3.68,19.1
4/30/22 3:00,3071,0,26.76,3.23,19.04
4/30/22 4:00,3123,4.5,26.76,2.89,18.98
4/30/22 5:00,3074,60.75,28.15,2.53,18.8
4/30/22 6:00,3271,156.98,29.25,2.06,18.19
4/30/22 7:00,3124,248.55,30.16,1.72,17.21
4/30/22 8:00,4974,321.92,31.58,1.49,16.17
4/30/22 9:00,7587,366.3,32.85,1.5,15.38
4/30/22 10:00,7271,412.7,33.53,1.85,15.44
4/30/22 11:00,5267,396.3,33.95,2.43,15.62
4/30/22 12:00,5000,353.9,34.27,2.94,15.44
4/30/22 13:00,3821,297.9,34.31,3.35,15.2
4/30/22 14:00,3956,201.4,34.01,3.68,15.14
4/30/22 15:00,4923,107.52,33.33,3.99,15.14
4/30/22 16:00,5506,33.17,32.15,4.61,15.38
4/30/22 17:00,7497,0,30.54,5.46,16.3
4/30/22 18:00,9050,0,29.56,5.62,17.33
4/30/22 19:00,9228,0,28.91,5.5,18.19
4/30/22 20:00,4883,0,28.62,5.44,18.68
4/30/22 21:00,4832,0,28.39,5.37,18.92
4/30/22 22:00,3205,0,28.16,5.06,19.1
4/30/22 23:00,3449,0,27.73,4.6,19.23
5/1/22 0:00,3129,0,27.37,4.12,19.23
5/1/22 1:00,3198,0,27.06,3.57,19.17
5/1/22 2:00,3377,0,26.77,3.07,19.04
5/1/22 3:00,3226,0,26.55,2.89,18.92
5/1/22 4:00,3468,4.52,26.47,3.02,18.92
5/1/22 5:00,3155,56.85,27.65,3.15,19.1
5/1/22 6:00,3045,148.05,28.68,3.16,18.8
5/1/22 7:00,3377,246.38,30.19,3.17,17.88
5/1/22 8:00,5281,331.42,31.65,2.67,17.15
5/1/22 9:00,7208,391.4,32.75,1.96,16.6
5/1/22 10:00,7418,426.92,33.23,1.65,16.05
5/1/22 11:00,5150,389.9,33.29,1.75,15.62
5/1/22 12:00,4908,350.58,33.37,1.96,15.32
5/1/22 13:00,3874,305.45,33.37,2.11,15.01
5/1/22 14:00,3909,211.98,33.26,2.29,14.83
5/1/22 15:00,5243,122.2,32.7,2.64,14.83
5/1/22 16:00,5548,39.58,31.61,3.44,15.32
5/1/22 17:00,7326,0,29.83,4.89,16.24
5/1/22 18:00,9343,0,28.93,5.51,16.72
5/1/22 19:00,9206,0,28.4,5.28,17.03
5/1/22 20:00,5012,0,28.04,4.85,17.21
5/1/22 21:00,5020,0,27.7,4.49,17.33
5/1/22 22:00,3228,0,27.4,4.24,17.46
5/1/22 23:00,3407,0,27.14,3.92,17.58
5/2/22 0:00,3050,0,26.91,3.53,17.7
5/2/22 1:00,3329,0,26.73,3.15,17.7
5/2/22 2:00,3226,0,26.56,3.01,17.82
5/2/22 3:00,3264,0,26.38,3.02,17.94
5/2/22 4:00,3452,5.2,26.39,3,18.13
5/2/22 5:00,3283,58.65,27.74,2.78,18.55
5/2/22 6:00,3272,149.8,28.82,2.38,17.88
5/2/22 7:00,3275,245.12,30.05,2.2,16.91
5/2/22 8:00,5292,322.88,31.08,2.5,16.42
5/2/22 9:00,7176,383.92,32.03,3.05,16.17
5/2/22 10:00,7408,414.58,32.79,3.75,15.87
5/2/22 11:00,4958,410.12,33.3,4.4,15.62
5/2/22 12:00,5235,368.75,33.48,4.93,15.5
5/2/22 13:00,3965,311.5,33.3,5.28,15.38
5/2/22 14:00,3904,214.48,32.71,5.57,15.32
5/2/22 15:00,5016,116.55,31.76,5.76,15.44
5/2/22 16:00,5665,39.33,30.52,5.77,15.81
5/2/22 17:00,7142,0,29.15,5.81,16.36
5/2/22 18:00,9008,0,28.48,5.67,17.03
5/2/22 19:00,9220,0,28.12,5.39,17.58
5/2/22 20:00,5043,0,27.85,5.12,17.94
5/2/22 21:00,4861,0,27.6,4.98,18.13
5/2/22 22:00,3487,0,27.33,4.82,18.25
5/2/22 23:00,3441,0,27.08,4.55,18.19
5/3/22 0:00,3284,0,26.86,4.23,18.13
5/3/22 1:00,3379,0,26.65,4.03,18.07
5/3/22 2:00,3086,0,26.49,3.88,18.07
5/3/22 3:00,3378,0,26.29,3.65,18.07
5/3/22 4:00,3354,3.77,26.34,3.33,18.07
5/3/22 5:00,3378,31.92,27.28,2.95,18.25
5/3/22 6:00,3369,79.25,28.04,2.78,18.07
5/3/22 7:00,3372,120.9,28.81,2.44,17.58
5/3/22 8:00,4886,166.3,29.51,1.86,17.03
5/3/22 9:00,7357,194.5,30.11,1.26,16.48
5/3/22 10:00,7324,258.73,30.69,0.86,15.99
5/3/22 11:00,4809,304.95,31.14,0.78,15.62
5/3/22 12:00,4969,236.05,31.3,0.88,15.32
5/3/22 13:00,3841,200.05,31.21,0.92,15.14
5/3/22 14:00,3979,162.2,31.01,0.85,15.01
5/3/22 15:00,4819,92.25,30.81,0.93,15.01
5/3/22 16:00,5573,31.95,30.35,0.84,15.14
5/3/22 17:00,7237,0.92,29.55,0.59,15.5
5/3/22 18:00,8966,0,29.16,0.53,15.38
5/3/22 19:00,9158,0,28.73,0.93,15.69
5/3/22 20:00,4849,0,28.31,1.37,15.32
5/3/22 21:00,4803,0,28.03,1.62,15.32
5/3/22 22:00,3363,0,27.74,1.73,15.38
5/3/22 23:00,3433,0,27.45,1.8,15.44
5/4/22 0:00,3465,0,27.17,1.9,15.56
5/4/22 1:00,3420,0,26.87,2.08,15.69
5/4/22 2:00,3036,0,26.68,2.03,15.81
5/4/22 3:00,3258,0,26.58,1.82,15.87
5/4/22 4:00,3465,3.17,26.61,1.52,15.99
5/4/22 5:00,3283,34.35,27.23,0.99,16.3
5/4/22 6:00,3097,100.83,27.86,0.6,16.3
5/4/22 7:00,3175,129.45,28.62,1.9,15.99
5/4/22 8:00,5234,212.73,28.95,2.73,15.93
5/4/22 9:00,7326,176.23,29.02,3.24,15.99
5/4/22 10:00,7311,174.95,29.15,3.36,15.93
5/4/22 11:00,5038,54.42,29.12,3.31,15.99
5/4/22 12:00,4930,37,28.95,3.19,16.17
5/4/22 13:00,3745,67.12,28.82,3.01,16.3
5/4/22 14:00,3747,77.75,28.58,2.87,16.48
5/4/22 15:00,4947,57.2,28.28,2.74,16.6
5/4/22 16:00,5502,14.7,27.62,2.7,17.33
5/4/22 17:00,7278,1.27,26.78,3.01,17.82
5/4/22 18:00,9114,0,26.47,3.34,17.46
5/4/22 19:00,9154,0,26.23,3.48,17.03
5/4/22 20:00,4808,0,25.98,3.48,16.85
5/4/22 21:00,5028,0,25.74,3.39,16.66
5/4/22 22:00,3440,0,25.48,3.25,16.48
5/4/22 23:00,3361,0,25.23,3.11,16.3
5/5/22 0:00,3343,0,24.91,2.96,16.05
5/5/22 1:00,3132,0,24.64,2.86,15.99
5/5/22 2:00,3009,0,24.44,2.87,15.93
5/5/22 3:00,3088,0,24.41,2.85,15.99
5/5/22 4:00,3197,5.5,24.43,2.78,15.99
5/5/22 5:00,3095,58.6,25.23,2.63,16.42
5/5/22 6:00,3100,147.17,26.15,2.33,16.24
5/5/22 7:00,3213,294.73,27.52,2.1,15.62
5/5/22 8:00,4945,368.17,28.81,2.11,14.4
5/5/22 9:00,7193,386.8,29.68,2.25,13.92
5/5/22 10:00,7569,437.2,30.23,2.37,13.67
5/5/22 11:00,4833,424.08,30.98,2.45,13.55
5/5/22 12:00,5109,396.15,31.68,2.56,13.43
5/5/22 13:00,3548,328,32,2.62,13.31
5/5/22 14:00,3717,236.38,31.99,2.65,13.24
5/5/22 15:00,4996,130.3,31.58,2.73,13.31
5/5/22 16:00,5432,40.62,30.69,2.97,13.85
5/5/22 17:00,7274,1.38,28.83,3.56,14.95
5/5/22 18:00,9183,0,27.95,4.11,15.01
5/5/22 19:00,9312,0,27.33,4.31,15.08
5/5/22 20:00,5115,0,26.7,4.22,15.14
5/5/22 21:00,4947,0,26.06,3.94,15.2
5/5/22 22:00,3334,0,25.41,3.58,15.26
5/5/22 23:00,3221,0,24.83,3.26,15.32
5/6/22 0:00,3500,0,24.35,3.03,15.38
5/6/22 1:00,3241,0,23.97,2.86,15.44
5/6/22 2:00,3227,0,23.7,2.47,15.44
5/6/22 3:00,3369,0,23.58,2.05,15.44
5/6/22 4:00,3391,5.15,23.67,1.88,15.44
5/6/22 5:00,3490,47.83,24.92,1.63,15.56
5/6/22 6:00,3143,110.35,27.28,0.55,14.95
5/6/22 7:00,3314,183.73,30.33,0.83,13.55
5/6/22 8:00,5234,296.73,31.51,1.5,13.49
5/6/22 9:00,7277,295,32.08,2.23,13.67
5/6/22 10:00,7460,283.17,32.12,2.84,13.85
5/6/22 11:00,4865,193.1,32,3.25,13.98
5/6/22 12:00,5093,138.42,31.87,3.39,14.1
5/6/22 13:00,3977,188.67,31.94,3.33,14.1
5/6/22 14:00,3532,158.4,32.17,3.1,14.1
5/6/22 15:00,4834,95.62,31.95,2.65,13.92
5/6/22 16:00,5408,34.73,31.24,2.09,14.1
5/6/22 17:00,7395,1.25,29.83,1.88,14.95
5/6/22 18:00,9362,0,29.12,1.9,14.95
5/6/22 19:00,9300,0,28.65,1.84,14.89
5/6/22 20:00,4988,0,28.23,1.95,14.95
5/6/22 21:00,5251,0,27.72,2.24,15.14
5/6/22 22:00,3474,0,27.22,2.52,15.38
5/6/22 23:00,3005,0,26.82,2.56,15.81
5/7/22 0:00,3114,0,26.58,2.36,16.17
5/7/22 1:00,3418,0,26.46,2.04,16.48
5/7/22 2:00,3229,0,26.26,1.91,16.78
5/7/22 3:00,3146,0,26,2.03,17.03
5/7/22 4:00,3102,6.75,25.94,2.09,17.15
5/7/22 5:00,3111,69.45,27.33,1.89,17.21
5/7/22 6:00,3420,165.55,28.71,1.25,16.42
5/7/22 7:00,3452,269.83,30.02,1.24,15.69
5/7/22 8:00,5275,357.3,30.94,1.01,15.32
5/7/22 9:00,7309,396.23,31.65,0.51,14.95
5/7/22 10:00,7227,445.25,32.4,0.26,14.59
5/7/22 11:00,5193,419.95,33.27,0.72,14.4
5/7/22 12:00,4805,302.52,33.66,1.24,15.01
5/7/22 13:00,3505,246.6,33.83,1.72,14.95
5/7/22 14:00,3773,185.35,33.68,2.27,14.77
5/7/22 15:00,5086,109.95,33.15,2.85,14.59
5/7/22 16:00,5370,39,32.17,3.32,14.59
5/7/22 17:00,7510,1.42,30.33,4.02,15.44
5/7/22 18:00,9218,0,29.3,4.41,15.93
5/7/22 19:00,9105,0,28.61,4.28,16.42
5/7/22 20:00,5275,0,28.08,3.81,16.97
5/7/22 21:00,5089,0,27.67,3.24,17.4
5/7/22 22:00,3104,0,27.36,2.77,17.52
5/7/22 23:00,3435,0,27.1,2.41,17.46
5/8/22 0:00,3235,0,26.82,2.24,17.46
5/8/22 1:00,3208,0,26.51,2.25,17.52
5/8/22 2:00,3247,0,26.21,2.31,17.52
5/8/22 3:00,3303,0,26.05,2.23,17.4
5/8/22 4:00,3464,6.38,26.06,2.07,17.4
5/8/22 5:00,3313,66.52,27.34,1.47,17.7
5/8/22 6:00,3137,152.58,28.87,0.68,16.66
5/8/22 7:00,3139,241.65,30.43,0.46,15.81
5/8/22 8:00,5299,295.12,31.69,0.89,15.62
5/8/22 9:00,7388,303.6,32.56,1.43,15.62
5/8/22 10:00,7303,289.3,33.16,1.93,15.56
5/8/22 11:00,5073,344.05,33.55,2.21,15.69
5/8/22 12:00,5102,221.95,33.69,2.29,15.87
5/8/22 13:00,3741,260.5,33.69,2.26,15.62
5/8/22 14:00,3779,196.83,33.52,2.21,15.44
5/8/22 15:00,5110,110.98,33.16,2.17,15.32
5/8/22 16:00,5569,34.02,32.41,2.26,15.62
5/8/22 17:00,7209,1.4,30.83,2.95,16.54
5/8/22 18:00,9076,0,29.84,3.49,16.17
5/8/22 19:00,8913,0,29.15,3.47,16.17
5/8/22 20:00,4892,0,28.61,3.23,16.3
5/8/22 21:00,5001,0,28.15,2.93,16.36
5/8/22 22:00,3066,0,27.73,2.62,16.54
5/8/22 23:00,3424,0,27.33,2.34,16.78
5/9/22 0:00,3320,0,26.96,2.03,17.03
5/9/22 1:00,3194,0,26.65,1.72,17.15
5/9/22 2:00,3188,0,26.32,1.48,17.15
5/9/22 3:00,3496,0,26.18,1.26,17.03
5/9/22 4:00,3128,8.23,26.19,0.89,17.03
5/9/22 5:00,3305,88.7,27.32,0.95,17.27
5/9/22 6:00,3186,198.17,29.01,1.25,16.42
5/9/22 7:00,3092,299.12,30.4,1.05,16.17
5/9/22 8:00,4957,372.73,31.54,0.98,16.3
5/9/22 9:00,7247,421.88,32.55,1.56,16.36
5/9/22 10:00,7455,455.08,33.26,2.27,16.42
5/9/22 11:00,5285,442.45,33.69,2.93,16.54
5/9/22 12:00,5036,383,33.91,3.45,16.36
5/9/22 13:00,3977,255.62,33.79,3.87,16.05
5/9/22 14:00,3721,184.05,33.42,4.25,15.75
5/9/22 15:00,4808,95.02,32.69,4.64,15.44
5/9/22 16:00,5587,25.45,31.44,5.01,15.62
5/9/22 17:00,7503,0.9,29.8,5.48,16.17
5/9/22 18:00,9246,0,28.87,5.63,16.78
5/9/22 19:00,9185,0,28.37,5.34,17.4
5/9/22 20:00,4829,0,27.96,4.95,17.88
5/9/22 21:00,5068,0,27.6,4.5,18.19
5/9/22 22:00,3056,0,27.37,4.11,18.31
5/9/22 23:00,3283,0,27.17,3.78,18.37
5/10/22 0:00,3147,0,26.96,3.45,18.43
5/10/22 1:00,3369,0,26.76,3.14,18.49
5/10/22 2:00,3472,0,26.58,2.85,18.49
5/10/22 3:00,3152,0,26.37,2.78,18.49
5/10/22 4:00,3086,6.62,26.4,2.86,18.62
5/10/22 5:00,3210,61.08,27.76,2.63,18.74
5/10/22 6:00,3040,144.52,28.72,2.51,18.31
5/10/22 7:00,3310,236.4,29.78,2.43,17.7
5/10/22 8:00,5191,298.9,30.8,2.56,17.27
5/10/22 9:00,7375,283.6,31.76,2.81,17.03
5/10/22 10:00,7465,335.5,32.45,3.08,16.78
5/10/22 11:00,4896,304.77,32.83,3.4,16.54
5/10/22 12:00,4957,311.38,32.87,3.75,16.42
5/10/22 13:00,3811,203.12,32.63,4.12,16.3
5/10/22 14:00,3685,162.65,32.12,4.42,16.24
5/10/22 15:00,5292,74.42,31.26,4.59,16.36
5/10/22 16:00,5595,30.23,30.08,4.72,16.6
5/10/22 17:00,7202,1.62,28.75,4.97,17.09
5/10/22 18:00,9081,0,28.06,4.9,17.58
5/10/22 19:00,9027,0,27.67,4.45,17.82
5/10/22 20:00,4884,0,27.35,3.88,18.01
5/10/22 21:00,5053,0,27.08,3.43,18.07
5/10/22 22:00,3146,0,26.88,3.03,18.07
5/10/22 23:00,3017,0,26.8,2.55,18.07
5/11/22 0:00,3479,0,26.8,2.07,18.01
5/11/22 1:00,3017,0,26.67,1.98,17.94
5/11/22 2:00,3069,0,26.5,2.01,17.88
5/11/22 3:00,3377,0,26.31,2.02,17.88
5/11/22 4:00,3117,7.02,26.26,2.15,17.94
5/11/22 5:00,3306,55.25,27.46,1.76,18.19
5/11/22 6:00,3132,116.38,28.51,0.62,17.64
5/11/22 7:00,3244,155.1,30.01,0.35,16.54
5/11/22 8:00,5045,167.77,31.51,0.86,15.81
5/11/22 9:00,7181,213.35,32.46,1.56,15.69
5/11/22 10:00,7359,270.3,33.08,2.41,15.75
5/11/22 11:00,4818,163.62,33.36,3.23,15.93
5/11/22 12:00,5297,71.8,33.27,3.96,16.05
5/11/22 13:00,3819,109.35,32.94,4.51,16.05
5/11/22 14:00,3700,82.83,32.35,4.74,16.11
5/11/22 15:00,5095,27.67,31.43,4.78,16.24
5/11/22 16:00,5275,9.17,30.29,4.82,16.66
5/11/22 17:00,7123,0.62,28.96,5.04,17.4
5/11/22 18:00,9054,0,28.26,5.06,17.94
5/11/22 19:00,9270,0,27.85,4.79,18.49
5/11/22 20:00,5098,0,27.59,4.44,18.86
5/11/22 21:00,5040,0,27.41,4.15,19.04
5/11/22 22:00,3453,0,27.22,3.76,19.1
5/11/22 23:00,3005,0,27.07,3.32,19.17
5/12/22 0:00,3486,0,26.91,2.89,19.23
